Run_ID,Total_Epochs,Best_Epoch,Model,Window_Len,Hop_Len,Transforms,Layers,Hidden,Dropout,Bidir,Act,Test CER,Test DER,Test IER,Test SER,Test Loss,Val CER
2026-03-08/06-23-28,80,77,tcn_ctc,8000,16,to_tensor + band_rotation + temporal_jitter + logspec + specaug,N/A,N/A,0.25,N/A,N/A,24.78927993774414,1.361573338508606,11.973200798034668,11.454505920410156,0.7527592778205872,29.330970764160156
2026-03-08/03-45-01,80,73,tcn_ctc,8000,32,to_tensor + band_rotation + temporal_jitter + logspec + specaug,N/A,N/A,0.0,N/A,N/A,24.918954849243164,1.0806137323379517,11.41128158569336,12.427058219909668,0.8426491022109985,28.843597412109375
2026-03-06/09-03-09,60,59,rnn_ctc,8000,64,to_tensor + band_rotation + temporal_jitter + logspec + specaug,5,1024,0.25,true,relu,24.940567016601562,2.7879836559295654,3.0257186889648438,19.126863479614258,0.7880425453186035,22.995126724243164
2026-03-08/10-49-53,80,77,tcn_ctc,4000,32,to_tensor + band_rotation + temporal_jitter + logspec + specaug,N/A,N/A,0.5,N/A,N/A,25.178300857543945,2.2909011840820312,7.3049492835998535,15.582450866699219,0.828108549118042,25.409835815429688
2026-03-07/08-26-08,100,96,crnn_ctc,4000,64,to_tensor + band_rotation + temporal_jitter + logspec + specaug,1,512,0.25,true,N/A,25.329587936401367,1.448022484779358,8.666522979736328,15.215042114257812,0.8459159135818481,28.954364776611328
2026-03-08/06-23-26,80,70,tcn_ctc,8000,16,to_tensor + band_rotation + temporal_jitter + logspec + specaug,N/A,N/A,0.0,N/A,N/A,25.372812271118164,1.2751243114471436,10.63323974609375,13.464447975158691,0.8553529977798462,29.7297306060791
2026-03-08/09-35-26,80,69,tcn_ctc,4000,32,to_tensor + band_rotation + temporal_jitter + logspec + specaug,N/A,N/A,0.25,N/A,N/A,25.41603660583496,1.8802679777145386,9.487789154052734,14.047979354858398,0.8025311231613159,24.523704528808594
2026-03-08/10-11-43,80,76,tcn_ctc,8000,32,to_tensor + band_rotation + temporal_jitter + logspec + specaug,N/A,N/A,0.25,N/A,N/A,25.43764877319336,2.3557381629943848,7.845256328582764,15.236654281616211,0.8284977078437805,24.324323654174805
2026-03-08/07-01-41,80,74,tcn_ctc,4000,32,to_tensor + band_rotation + temporal_jitter + logspec + specaug,N/A,N/A,0.25,N/A,N/A,25.632158279418945,2.377350330352783,7.715582370758057,15.539226531982422,0.7977105379104614,26.207355499267578
2026-03-06/18-32-18,80,77,gru_ctc,8000,16,to_tensor + band_rotation + temporal_jitter + logspec + specaug,4,128,0.5,true,N/A,25.696996688842773,3.717311382293701,2.1612274646759033,19.818456649780273,0.8255708813667297,23.172351837158203
2026-03-08/08-57-38,80,78,tcn_ctc,8000,32,to_tensor + band_rotation + temporal_jitter + logspec + specaug,N/A,N/A,0.5,N/A,N/A,25.74022102355957,2.3557381629943848,10.244218826293945,13.140263557434082,0.8415983319282532,31.50199317932129
2026-03-08/11-24-25,80,60,tcn_ctc,8000,16,to_tensor + band_rotation + temporal_jitter + logspec + specaug,N/A,N/A,0.0,N/A,N/A,26.086017608642578,1.4912470579147339,10.95742416381836,13.637346267700195,0.9135159850120544,29.55250358581543
2026-03-08/01-06-45,80,69,tcn_ctc,8000,16,to_tensor + band_rotation + temporal_jitter + logspec + specaug,N/A,N/A,0.0,N/A,N/A,26.150854110717773,1.383185625076294,10.654851913452148,14.112815856933594,0.819312572479248,30.81524085998535
2026-03-06/12-54-20,80,79,gru_ctc,8000,64,to_tensor + band_rotation + temporal_jitter + logspec + specaug,2,128,0.1,true,N/A,26.19407844543457,3.349902629852295,3.1986167430877686,19.645559310913086,0.8199518918991089,22.308374404907227
2026-03-08/05-42-37,80,75,tcn_ctc,4000,32,to_tensor + band_rotation + temporal_jitter + logspec + specaug,N/A,N/A,0.5,N/A,N/A,26.237302780151367,2.8312082290649414,7.542684078216553,15.863409996032715,0.8307342529296875,25.719982147216797
2026-03-08/08-57-34,80,48,tcn_ctc,8000,32,to_tensor + band_rotation + temporal_jitter + logspec + specaug,N/A,N/A,0.0,N/A,N/A,26.258914947509766,1.7505943775177002,9.63907527923584,14.869245529174805,0.9103711247444153,29.35312271118164
2026-03-07/16-15-28,100,81,crnn_ctc,4000,16,to_tensor + band_rotation + temporal_jitter + logspec + specaug,3,256,0.5,true,N/A,26.302139282226562,3.7821483612060547,3.17700457572937,19.342987060546875,0.8312874436378479,30.438634872436523
2026-03-07/21-22-16,80,64,tcn_ctc,8000,32,to_tensor + band_rotation + temporal_jitter + logspec + specaug,N/A,N/A,0.0,N/A,N/A,26.388587951660156,1.448022484779358,9.920034408569336,15.02053165435791,0.8293449282646179,31.302614212036133
2026-03-08/04-23-13,80,69,tcn_ctc,4000,32,to_tensor + band_rotation + temporal_jitter + logspec + specaug,N/A,N/A,0.25,N/A,N/A,26.388587951660156,1.9883294105529785,9.63907527923584,14.761184692382812,0.8182035088539124,25.34337615966797
2026-03-06/08-09-48,60,59,rnn_ctc,8000,128,to_tensor + band_rotation + temporal_jitter + logspec + specaug,2,1024,0.25,true,relu,26.561487197875977,2.85282039642334,6.332396984100342,17.376270294189453,0.8465352654457092,28.821443557739258
2026-03-06/12-27-43,80,76,gru_ctc,8000,64,to_tensor + band_rotation + temporal_jitter + logspec + specaug,1,512,0.1,true,N/A,26.64793586730957,0.7996541857719421,12.448670387268066,13.39961051940918,0.8172188401222229,21.599468231201172
2026-03-06/12-27-50,80,76,gru_ctc,8000,64,to_tensor + band_rotation + temporal_jitter + logspec + specaug,1,512,0.25,true,N/A,26.64793586730957,0.7996541857719421,12.448670387268066,13.39961051940918,0.8172188401222229,21.599468231201172
2026-03-06/12-54-13,80,76,gru_ctc,8000,64,to_tensor + band_rotation + temporal_jitter + logspec + specaug,1,512,0.5,true,N/A,26.64793586730957,0.7996541857719421,12.448670387268066,13.39961051940918,0.8172188401222229,21.599468231201172
2026-03-08/07-42-27,80,79,tcn_ctc,8000,16,to_tensor + band_rotation + temporal_jitter + logspec + specaug,N/A,N/A,0.25,N/A,N/A,26.66954803466797,2.2044520378112793,9.747136116027832,14.7179594039917,0.8372136950492859,26.096588134765625
2026-03-06/21-42-28,80,77,gru_ctc,8000,16,to_tensor + band_rotation + temporal_jitter + logspec + specaug,5,128,0.25,true,N/A,26.691160202026367,3.9118218421936035,2.5286362171173096,20.250701904296875,0.8349115252494812,22.28622055053711
2026-03-08/05-04-24,80,61,tcn_ctc,8000,32,to_tensor + band_rotation + temporal_jitter + logspec + specaug,N/A,N/A,0.0,N/A,N/A,26.712772369384766,2.420574903488159,7.326561450958252,16.96563720703125,1.01778244972229,24.545856475830078
2026-03-08/12-37-33,80,66,tcn_ctc,8000,16,to_tensor + band_rotation + temporal_jitter + logspec + specaug,N/A,N/A,0.25,N/A,N/A,26.712772369384766,2.0747785568237305,9.876810073852539,14.761184692382812,0.8609768748283386,24.634469985961914
2026-03-06/08-28-00,60,58,rnn_ctc,8000,128,to_tensor + band_rotation + temporal_jitter + logspec + specaug,3,1024,0.25,true,relu,26.755996704101562,2.85282039642334,5.770477771759033,18.132699966430664,0.8651173114776611,29.109437942504883
2026-03-05/12-50-38,40,39,TDSConvCTCModule,8000,24,to_tensor + band_rotation + temporal_jitter + logspec + specaug,N/A,N/A,N/A,N/A,N/A,26.84244728088379,1.8802679777145386,10.244218826293945,14.7179594039917,0.9513806104660034,34.027469635009766
2026-03-06/17-06-11,80,75,gru_ctc,8000,16,to_tensor + band_rotation + temporal_jitter + logspec + specaug,3,512,0.1,true,N/A,27.166629791259766,0.15128593146800995,19.10525131225586,7.910092830657959,0.9901509881019592,14.28887939453125
2026-03-06/09-17-45,60,58,rnn_ctc,8000,64,to_tensor + band_rotation + temporal_jitter + logspec + specaug,6,128,0.25,true,relu,27.253080368041992,3.3282904624938965,3.2418413162231445,20.682947158813477,0.8354405164718628,24.390783309936523
2026-03-06/11-30-55,80,74,gru_ctc,8000,32,to_tensor + band_rotation + temporal_jitter + logspec + specaug,1,256,0.1,true,N/A,27.361141204833984,1.31834876537323,11.735466003417969,14.307326316833496,0.8420557379722595,24.10279083251953
2026-03-06/11-59-55,80,74,gru_ctc,8000,32,to_tensor + band_rotation + temporal_jitter + logspec + specaug,1,256,0.25,true,N/A,27.361141204833984,1.31834876537323,11.735466003417969,14.307326316833496,0.8420557379722595,24.10279083251953
2026-03-06/12-00-02,80,74,gru_ctc,8000,32,to_tensor + band_rotation + temporal_jitter + logspec + specaug,1,256,0.5,true,N/A,27.361141204833984,1.31834876537323,11.735466003417969,14.307326316833496,0.8420557379722595,24.10279083251953
2026-03-08/05-04-27,80,63,tcn_ctc,8000,32,to_tensor + band_rotation + temporal_jitter + logspec + specaug,N/A,N/A,0.25,N/A,N/A,27.42597770690918,2.7015345096588135,8.644909858703613,16.079532623291016,0.8615546822547913,24.900310516357422
2026-03-06/09-30-53,60,59,rnn_ctc,8000,64,to_tensor + band_rotation + temporal_jitter + logspec + specaug,7,256,0.25,true,relu,27.469202041625977,3.6956992149353027,2.7015345096588135,21.07196807861328,0.8521717190742493,26.60611343383789
2026-03-06/14-53-03,80,76,gru_ctc,8000,32,to_tensor + band_rotation + temporal_jitter + logspec + specaug,2,512,0.25,true,N/A,27.469202041625977,0.06483682990074158,20.8126220703125,6.5917439460754395,1.0023149251937866,14.244572639465332
2026-03-06/15-57-02,80,72,gru_ctc,8000,16,to_tensor + band_rotation + temporal_jitter + logspec + specaug,3,128,0.5,true,N/A,27.512426376342773,3.349902629852295,2.939269542694092,21.223255157470703,0.8603391051292419,23.615419387817383
2026-03-08/12-37-42,80,67,tcn_ctc,8000,32,to_tensor + band_rotation + temporal_jitter + logspec + specaug,N/A,N/A,0.5,N/A,N/A,27.534038543701172,2.2909011840820312,7.34817361831665,17.89496421813965,0.8634871244430542,26.49534797668457
2026-03-06/07-08-08,60,59,rnn_ctc,8000,64,to_tensor + band_rotation + temporal_jitter + logspec + specaug,4,256,0.1,true,relu,27.706937789916992,2.6150853633880615,4.430516719818115,20.661334991455078,0.8776620626449585,26.49534797668457
2026-03-06/21-42-21,80,72,gru_ctc,8000,16,to_tensor + band_rotation + temporal_jitter + logspec + specaug,5,128,0.1,true,N/A,27.706937789916992,3.933434247970581,3.306678295135498,20.466825485229492,0.8621504306793213,23.792644500732422
2026-03-08/11-24-29,80,73,tcn_ctc,8000,16,to_tensor + band_rotation + temporal_jitter + logspec + specaug,N/A,N/A,0.5,N/A,N/A,27.771774291992188,1.5344716310501099,16.252431869506836,9.984871864318848,0.8281742334365845,32.80904006958008
2026-03-06/11-30-58,80,75,gru_ctc,8000,64,to_tensor + band_rotation + temporal_jitter + logspec + specaug,1,256,0.1,true,N/A,27.836610794067383,0.9725524187088013,11.692241668701172,15.171817779541016,0.8329674601554871,23.99202537536621
2026-03-06/11-59-57,80,75,gru_ctc,8000,64,to_tensor + band_rotation + temporal_jitter + logspec + specaug,1,256,0.25,true,N/A,27.836610794067383,0.9725524187088013,11.692241668701172,15.171817779541016,0.8329674601554871,23.99202537536621
2026-03-06/12-00-04,80,75,gru_ctc,8000,64,to_tensor + band_rotation + temporal_jitter + logspec + specaug,1,256,0.5,true,N/A,27.836610794067383,0.9725524187088013,11.692241668701172,15.171817779541016,0.8329674601554871,23.99202537536621
2026-03-06/22-11-33,80,73,gru_ctc,8000,16,to_tensor + band_rotation + temporal_jitter + logspec + specaug,5,128,0.5,true,N/A,27.85822296142578,2.7015345096588135,4.149557113647461,21.007131576538086,0.9042952060699463,25.94151496887207
2026-03-08/04-23-10,80,66,tcn_ctc,4000,32,to_tensor + band_rotation + temporal_jitter + logspec + specaug,N/A,N/A,0.0,N/A,N/A,27.85822296142578,2.6150853633880615,9.444564819335938,15.79857349395752,1.0613566637039185,27.15994644165039
2026-03-05/14-03-45,40,39,TDSConvCTCModule,8000,16,to_tensor + amplitude_scaling + logspec,N/A,N/A,N/A,N/A,N/A,27.923059463500977,1.7289820909500122,11.929976463317871,14.2641019821167,1.0195574760437012,28.001771926879883
2026-03-06/13-51-32,80,73,gru_ctc,8000,16,to_tensor + band_rotation + temporal_jitter + logspec + specaug,2,256,0.1,true,N/A,27.987897872924805,0.5619191527366638,14.393775939941406,13.03220272064209,0.8658568263053894,17.52326011657715
2026-03-06/08-01-22,60,53,rnn_ctc,8000,128,to_tensor + band_rotation + temporal_jitter + logspec + specaug,2,512,0.25,true,relu,28.117570877075195,3.1986167430877686,6.5052947998046875,18.413658142089844,0.883474588394165,30.039875030517578
2026-03-08/10-11-41,80,56,tcn_ctc,8000,32,to_tensor + band_rotation + temporal_jitter + logspec + specaug,N/A,N/A,0.0,N/A,N/A,28.20401954650879,2.463799476623535,8.86103343963623,16.879186630249023,1.204954743385315,27.270713806152344
2026-03-06/12-54-18,80,71,gru_ctc,8000,32,to_tensor + band_rotation + temporal_jitter + logspec + specaug,2,128,0.1,true,N/A,28.333694458007812,2.139615297317505,5.100497245788574,21.09358024597168,0.9334973096847534,19.561365127563477
2026-03-08/08-57-29,80,67,tcn_ctc,8000,16,to_tensor + band_rotation + temporal_jitter + logspec + specaug,N/A,N/A,0.25,N/A,N/A,28.398530960083008,1.2102874517440796,14.307326316833496,12.880916595458984,0.870782732963562,36.95170593261719
2026-03-08/02-25-48,80,76,tcn_ctc,8000,32,to_tensor + band_rotation + temporal_jitter + logspec + specaug,N/A,N/A,0.0,N/A,N/A,28.420143127441406,2.679922103881836,8.061378479003906,17.67884063720703,1.0039100646972656,26.98272132873535
2026-03-08/01-44-33,80,74,tcn_ctc,4000,16,to_tensor + band_rotation + temporal_jitter + logspec + specaug,N/A,N/A,0.0,N/A,N/A,28.4849796295166,1.7073698043823242,10.481953620910645,16.295656204223633,0.9109839200973511,27.846698760986328
2026-03-06/06-54-48,60,53,rnn_ctc,8000,64,to_tensor + band_rotation + temporal_jitter + logspec + specaug,3,128,0.5,true,relu,28.614652633666992,2.8312082290649414,4.063107967376709,21.7203369140625,0.8957855701446533,26.716880798339844
2026-03-06/01-53-35,80,64,lstm_ctc,8000,16,to_tensor + band_rotation + temporal_jitter + logspec + specaug,1,256,0.25,true,N/A,28.765939712524414,2.3341257572174072,10.244218826293945,16.18759536743164,0.9020919799804688,29.30881690979004
2026-03-06/01-53-38,80,64,lstm_ctc,8000,16,to_tensor + band_rotation + temporal_jitter + logspec + specaug,1,256,0.5,true,N/A,28.765939712524414,2.3341257572174072,10.244218826293945,16.18759536743164,0.9020919799804688,29.30881690979004
2026-03-06/01-53-42,80,64,lstm_ctc,8000,16,to_tensor + band_rotation + temporal_jitter + logspec + specaug,1,256,0.75,true,N/A,28.765939712524414,2.3341257572174072,10.244218826293945,16.18759536743164,0.9020919799804688,29.30881690979004
2026-03-06/12-27-41,80,71,gru_ctc,8000,32,to_tensor + band_rotation + temporal_jitter + logspec + specaug,1,512,0.1,true,N/A,28.83077621459961,0.41063323616981506,17.44110679626465,10.979036331176758,0.8996751308441162,20.225963592529297
2026-03-06/12-27-48,80,71,gru_ctc,8000,32,to_tensor + band_rotation + temporal_jitter + logspec + specaug,1,512,0.25,true,N/A,28.83077621459961,0.41063323616981506,17.44110679626465,10.979036331176758,0.8996751308441162,20.225963592529297
2026-03-06/12-54-11,80,71,gru_ctc,8000,32,to_tensor + band_rotation + temporal_jitter + logspec + specaug,1,512,0.5,true,N/A,28.83077621459961,0.41063323616981506,17.44110679626465,10.979036331176758,0.8996751308441162,20.225963592529297
2026-03-08/01-06-48,80,76,tcn_ctc,8000,16,to_tensor + band_rotation + temporal_jitter + logspec + specaug,N/A,N/A,0.25,N/A,N/A,28.852388381958008,1.2318997383117676,16.31726837158203,11.30321979522705,0.8399039506912231,33.58440399169922
2026-03-07/10-24-34,100,84,crnn_ctc,4000,64,to_tensor + band_rotation + temporal_jitter + logspec + specaug,2,256,0.25,true,N/A,28.895612716674805,2.1180031299591064,7.758807182312012,19.018802642822266,0.9228566288948059,30.10633659362793
2026-03-08/09-35-24,80,63,tcn_ctc,4000,32,to_tensor + band_rotation + temporal_jitter + logspec + specaug,N/A,N/A,0.0,N/A,N/A,28.895612716674805,2.679922103881836,10.200994491577148,16.01469612121582,1.1639649868011475,26.18520164489746
2026-03-08/01-44-42,80,74,tcn_ctc,4000,32,to_tensor + band_rotation + temporal_jitter + logspec + specaug,N/A,N/A,0.25,N/A,N/A,28.9388370513916,2.139615297317505,9.898422241210938,16.900798797607422,0.8783639669418335,29.131589889526367
2026-03-08/01-06-57,80,75,tcn_ctc,8000,32,to_tensor + band_rotation + temporal_jitter + logspec + specaug,N/A,N/A,0.5,N/A,N/A,28.9820613861084,2.723146677017212,9.898422241210938,16.360492706298828,0.9164850115776062,29.042978286743164
2026-03-08/07-42-31,80,74,tcn_ctc,8000,32,to_tensor + band_rotation + temporal_jitter + logspec + specaug,N/A,N/A,0.0,N/A,N/A,29.15496063232422,2.766371250152588,9.401339530944824,16.98724937438965,1.1585255861282349,27.182100296020508
2026-03-08/10-49-42,80,62,tcn_ctc,4000,16,to_tensor + band_rotation + temporal_jitter + logspec + specaug,N/A,N/A,0.0,N/A,N/A,29.15496063232422,0.6051437258720398,18.262372970581055,10.287443161010742,1.025639295578003,38.94550323486328
2026-03-06/15-28-38,80,76,gru_ctc,8000,16,to_tensor + band_rotation + temporal_jitter + logspec + specaug,3,128,0.25,true,N/A,29.327857971191406,4.625027179718018,2.6150853633880615,22.087745666503906,0.9176411628723145,22.729286193847656
2026-03-06/06-35-22,60,54,rnn_ctc,8000,64,to_tensor + band_rotation + temporal_jitter + logspec + specaug,2,128,0.5,true,relu,29.371082305908203,2.766371250152588,5.770477771759033,20.8342342376709,0.9246252775192261,28.865751266479492
2026-03-07/22-55-44,80,66,tcn_ctc,4000,32,to_tensor + band_rotation + temporal_jitter + logspec + specaug,N/A,N/A,0.0,N/A,N/A,29.371082305908203,2.0315539836883545,11.800302505493164,15.539226531982422,0.9432002305984497,28.156845092773438
2026-03-08/02-25-50,80,69,tcn_ctc,8000,32,to_tensor + band_rotation + temporal_jitter + logspec + specaug,N/A,N/A,0.25,N/A,N/A,29.414306640625,1.9883294105529785,11.151934623718262,16.274044036865234,0.9177954792976379,28.710678100585938
2026-03-08/12-37-35,80,76,tcn_ctc,8000,16,to_tensor + band_rotation + temporal_jitter + logspec + specaug,N/A,N/A,0.5,N/A,N/A,29.522369384765625,2.1612274646759033,11.584179878234863,15.776961326599121,0.9079423546791077,28.489145278930664
2026-03-08/00-25-28,80,74,tcn_ctc,4000,16,to_tensor + band_rotation + temporal_jitter + logspec + specaug,N/A,N/A,0.0,N/A,N/A,29.565593719482422,0.9077155590057373,18.19753646850586,10.460341453552246,0.9385642409324646,38.94550323486328
2026-03-05/16-25-16,30,27,rnn_ctc,8000,64,to_tensor + band_rotation + temporal_jitter + logspec + specaug,3,256,0.25,true,relu,29.71687889099121,2.507024049758911,5.403069019317627,21.806785583496094,0.9133586287498474,28.37837791442871
2026-03-06/06-48-16,60,55,rnn_ctc,8000,128,to_tensor + band_rotation + temporal_jitter + logspec + specaug,3,256,0.1,true,relu,29.760103225708008,2.896044969558716,6.5917439460754395,20.272314071655273,0.929398775100708,31.25830841064453
2026-03-07/21-22-19,80,79,tcn_ctc,8000,32,to_tensor + band_rotation + temporal_jitter + logspec + specaug,N/A,N/A,0.25,N/A,N/A,29.760103225708008,1.6857575178146362,14.350550651550293,13.723794937133789,0.878865122795105,34.1603889465332
2026-03-08/05-42-26,80,65,tcn_ctc,4000,16,to_tensor + band_rotation + temporal_jitter + logspec + specaug,N/A,N/A,0.0,N/A,N/A,29.781715393066406,0.713205099105835,18.543333053588867,10.525177955627441,0.9842538237571716,38.502437591552734
2026-03-06/09-30-57,60,57,rnn_ctc,8000,64,to_tensor + band_rotation + temporal_jitter + logspec + specaug,7,128,0.25,true,relu,29.824939727783203,3.760535955429077,3.263453722000122,22.80095100402832,0.9314396977424622,28.44483757019043
2026-03-07/23-47-43,80,75,tcn_ctc,8000,32,to_tensor + band_rotation + temporal_jitter + logspec + specaug,N/A,N/A,0.0,N/A,N/A,29.91139030456543,2.009941577911377,11.757078170776367,16.14436912536621,0.9416768550872803,28.865751266479492
2026-03-06/06-29-05,60,54,rnn_ctc,8000,64,to_tensor + band_rotation + temporal_jitter + logspec + specaug,2,256,0.1,true,relu,29.933002471923828,2.550248622894287,6.1378865242004395,21.2448673248291,0.9535583257675171,29.59680938720703
2026-03-08/10-11-46,80,68,tcn_ctc,8000,32,to_tensor + band_rotation + temporal_jitter + logspec + specaug,N/A,N/A,0.5,N/A,N/A,30.019451141357422,3.17700457572937,9.703911781311035,17.138534545898438,0.968184232711792,29.574657440185547
2026-03-06/07-01-26,60,59,rnn_ctc,8000,128,to_tensor + band_rotation + temporal_jitter + logspec + specaug,4,256,0.25,true,relu,30.19234848022461,3.047330856323242,6.440458297729492,20.704559326171875,0.9283681511878967,31.457687377929688
2026-03-06/08-28-04,60,59,rnn_ctc,8000,128,to_tensor + band_rotation + temporal_jitter + logspec + specaug,4,256,0.25,true,relu,30.19234848022461,3.047330856323242,6.440458297729492,20.704559326171875,0.9283681511878967,31.457687377929688
2026-03-06/06-41-44,60,59,rnn_ctc,8000,128,to_tensor + band_rotation + temporal_jitter + logspec + specaug,3,256,0.25,true,relu,30.23557472229004,3.522800922393799,6.440458297729492,20.272314071655273,0.9276887774467468,31.834293365478516
2026-03-06/08-09-52,60,59,rnn_ctc,8000,128,to_tensor + band_rotation + temporal_jitter + logspec + specaug,3,256,0.25,true,relu,30.23557472229004,3.522800922393799,6.440458297729492,20.272314071655273,0.9276887774467468,31.834293365478516
2026-03-08/02-25-41,80,61,tcn_ctc,8000,16,to_tensor + band_rotation + temporal_jitter + logspec + specaug,N/A,N/A,0.0,N/A,N/A,30.300411224365234,2.4421870708465576,9.790360450744629,18.06786346435547,0.9949278831481934,28.93221092224121
2026-03-08/03-03-44,80,66,tcn_ctc,4000,32,to_tensor + band_rotation + temporal_jitter + logspec + specaug,N/A,N/A,0.0,N/A,N/A,30.386859893798828,0.5835314393043518,19.688783645629883,10.114544868469238,0.9673027992248535,39.47718048095703
2026-03-08/08-57-27,80,76,tcn_ctc,8000,16,to_tensor + band_rotation + temporal_jitter + logspec + specaug,N/A,N/A,0.0,N/A,N/A,30.408472061157227,0.9941647052764893,16.706289291381836,12.70801830291748,1.0178240537643433,36.9295539855957
2026-03-06/12-27-39,80,77,gru_ctc,8000,16,to_tensor + band_rotation + temporal_jitter + logspec + specaug,1,512,0.1,true,N/A,30.451696395874023,1.4912470579147339,10.654851913452148,18.30559730529785,0.9695353507995605,26.18520164489746
2026-03-06/12-27-45,80,77,gru_ctc,8000,16,to_tensor + band_rotation + temporal_jitter + logspec + specaug,1,512,0.25,true,N/A,30.451696395874023,1.4912470579147339,10.654851913452148,18.30559730529785,0.9695353507995605,26.18520164489746
2026-03-06/12-54-09,80,77,gru_ctc,8000,16,to_tensor + band_rotation + temporal_jitter + logspec + specaug,1,512,0.5,true,N/A,30.451696395874023,1.4912470579147339,10.654851913452148,18.30559730529785,0.9695353507995605,26.18520164489746
2026-03-08/07-01-34,80,68,tcn_ctc,4000,16,to_tensor + band_rotation + temporal_jitter + logspec + specaug,N/A,N/A,0.25,N/A,N/A,30.451696395874023,1.9667171239852905,13.053814888000488,15.431164741516113,0.9330642223358154,31.74567985534668
2026-03-08/08-20-30,80,76,tcn_ctc,4000,32,to_tensor + band_rotation + temporal_jitter + logspec + specaug,N/A,N/A,0.25,N/A,N/A,30.732656478881836,0.669980525970459,22.34709358215332,7.715582370758057,0.8270263075828552,41.11652755737305
2026-03-07/20-07-54,80,62,tcn_ctc,4000,32,to_tensor + band_rotation + temporal_jitter + logspec + specaug,N/A,N/A,0.0,N/A,N/A,30.754268646240234,0.691592812538147,18.02463722229004,12.038037300109863,0.9067093729972839,39.45502853393555
2026-03-06/07-28-47,60,58,rnn_ctc,8000,128,to_tensor + band_rotation + temporal_jitter + logspec + specaug,5,256,0.1,true,relu,30.99200439453125,3.4579641819000244,6.224335193634033,21.309703826904297,0.9435030817985535,32.01152038574219
2026-03-06/09-03-11,60,54,rnn_ctc,8000,128,to_tensor + band_rotation + temporal_jitter + logspec + specaug,5,1024,0.25,true,relu,31.035228729248047,3.5444133281707764,6.35400915145874,21.13680648803711,0.9851205348968506,32.27735900878906
2026-03-08/07-42-36,80,70,tcn_ctc,8000,32,to_tensor + band_rotation + temporal_jitter + logspec + specaug,N/A,N/A,0.5,N/A,N/A,31.056840896606445,2.009941577911377,11.065485000610352,17.981412887573242,0.9582931399345398,28.976516723632812
2026-03-08/03-03-47,80,79,tcn_ctc,4000,32,to_tensor + band_rotation + temporal_jitter + logspec + specaug,N/A,N/A,0.25,N/A,N/A,31.078453063964844,0.47547006607055664,21.85000991821289,8.752971649169922,0.8299424052238464,40.25254821777344
2026-03-08/12-02-33,80,69,tcn_ctc,4000,32,to_tensor + band_rotation + temporal_jitter + logspec + specaug,N/A,N/A,0.0,N/A,N/A,31.100065231323242,2.3557381629943848,9.617463111877441,19.126863479614258,0.9990329146385193,31.169694900512695
2026-03-06/07-01-24,60,53,rnn_ctc,8000,64,to_tensor + band_rotation + temporal_jitter + logspec + specaug,4,256,0.25,true,relu,31.186513900756836,2.9824941158294678,4.7114763259887695,23.492544174194336,0.9661234021186829,30.992467880249023
2026-03-06/08-28-02,60,53,rnn_ctc,8000,64,to_tensor + band_rotation + temporal_jitter + logspec + specaug,4,256,0.25,true,relu,31.186513900756836,2.9824941158294678,4.7114763259887695,23.492544174194336,0.9661234021186829,30.992467880249023
2026-03-08/02-25-43,80,76,tcn_ctc,8000,16,to_tensor + band_rotation + temporal_jitter + logspec + specaug,N/A,N/A,0.25,N/A,N/A,31.208126068115234,1.5128593444824219,14.350550651550293,15.34471607208252,0.9257226586341858,29.774036407470703
2026-03-08/12-37-31,80,66,tcn_ctc,8000,16,to_tensor + band_rotation + temporal_jitter + logspec + specaug,N/A,N/A,0.0,N/A,N/A,31.27296257019043,2.723146677017212,11.994812965393066,16.555004119873047,1.259442925453186,30.41648292541504
2026-03-08/00-25-39,80,68,tcn_ctc,4000,32,to_tensor + band_rotation + temporal_jitter + logspec + specaug,N/A,N/A,0.5,N/A,N/A,31.294574737548828,2.4421870708465576,11.757078170776367,17.09531021118164,0.9688147902488708,29.884803771972656
2026-03-06/06-22-49,60,54,rnn_ctc,8000,128,to_tensor + band_rotation + temporal_jitter + logspec + specaug,2,256,0.25,true,relu,31.337799072265625,3.2418413162231445,7.607521057128906,20.48843765258789,0.9955282211303711,34.24900436401367
2026-03-06/08-01-13,60,54,rnn_ctc,8000,128,to_tensor + band_rotation + temporal_jitter + logspec + specaug,2,256,0.25,true,relu,31.337799072265625,3.2418413162231445,7.607521057128906,20.48843765258789,0.9955282211303711,34.47053527832031
2026-03-06/07-21-28,60,53,rnn_ctc,8000,128,to_tensor + band_rotation + temporal_jitter + logspec + specaug,5,256,0.25,true,relu,31.359411239624023,3.630862236022949,6.613356590270996,21.11519432067871,0.9678201079368591,32.58750534057617
2026-03-06/08-51-14,60,53,rnn_ctc,8000,128,to_tensor + band_rotation + temporal_jitter + logspec + specaug,5,256,0.25,true,relu,31.359411239624023,3.630862236022949,6.613356590270996,21.11519432067871,0.9678201079368591,32.454586029052734
2026-03-06/10-07-11,60,59,rnn_ctc,8000,64,to_tensor + band_rotation + temporal_jitter + logspec + specaug,8,128,0.25,true,relu,31.42424964904785,3.933434247970581,4.063107967376709,23.42770767211914,1.0088740587234497,30.593708038330078
2026-03-06/11-01-15,80,79,gru_ctc,8000,32,to_tensor + band_rotation + temporal_jitter + logspec + specaug,1,128,0.1,true,N/A,31.532310485839844,1.42641019821167,12.016425132751465,18.089475631713867,0.9859482049942017,30.394329071044922
